Name,Address,Phone number,Website,Rating,Number of ratings,Governorate,location Link,Plus code,Latitude,Longitude,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Photo 6,Photo 7,Photo 8,Photo 9,Photo 10,Photo 11,Photo 12,Photo 13,Photo 14,Photo 15,Photo 16,Photo 17,Photo 18,Photo 19,Photo 20,Category,Region,Place description
Zhing Food Stall,"Chitoktak, Tura, Meghalaya 794001, India",not available,Not available,5.0,1.0,Cairo,https://maps.app.goo.gl/7z6AntaQkS6RBrUQ8,"G6GH+75 Tura, Meghalaya, India",25.525688,90.227937,https://lh5.googleusercontent.com/p/AF1QipOAaUq0u9TFR7K0G5dfDqvDXh_UM6wllkBmXipG,https://lh5.googleusercontent.com/p/AF1QipNv3qusECW6K3P_qT2IzJjchmJ0kJ_6qJ3cc478,https://lh5.googleusercontent.com/p/AF1QipMnwaiw2Db23aoWcKUOe7yguNdA2_yGj4iS2GjV,https://lh5.googleusercontent.com/p/AF1QipPQDDgb9l2IIj9vf8E_kdwVdLRHJUfvNGM8Cdls,https://lh5.googleusercontent.com/p/AF1QipM6fETzIWhCnDCEUqWXuLRQPFyKCBdRUFHCiOkK,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kXG7l4L53dqPZWxtSRQGrQ&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=248.4953&pitch=0&thumbfov=100,,,,,,,,,,,,,,,restaurant,Tura,Indian restaurant
Chandmary,"G699+QHF, Chandmari-Eden Bari Road, Lower Chandmari, Tura, Meghalaya 794001, India",not available,Not available,3.0,4.0,Cairo,https://maps.app.goo.gl/Qau9JSXDcBHiFkco8,not available,25.519438,90.218937,https://lh5.googleusercontent.com/p/AF1QipNiS4NEntAWnT2DBij_i5xqHryd7QLRdtoRY_l4,https://lh5.googleusercontent.com/p/AF1QipNEBkML-Qjfz6Q60Bjj1McKUTrp41dB30IzDiTO,https://lh5.googleusercontent.com/p/AF1QipOTHJjxnnBTJ-s5480jgKKWs0Z9C0k_c_aPa8ni,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CKCzfsUqDVZNatRaYuvbsw&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=306.3998&pitch=0&thumbfov=100,,,,,,,,,,,,,,,,,restaurant,Tura,Restaurant
Abou Mas,"X72C+465, Mansheyat Al Mesri, Tura, Cairo Governorate 4062406",not available,Not available,3.5,10.0,Cairo,https://maps.app.goo.gl/Fs9RgBR1UAgDsN227,not available,29.950313,31.270562,https://lh5.googleusercontent.com/p/AF1QipP-BB26AHD5r4qddL4wqw0NegCsoRwC0GetHzQ5,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Restaurant
El Italy,"X74Q+MGJ, Mansheyat Al Mesri, Tura, Cairo Governorate 4063101",not available,Not available,3.5,2.0,Cairo,https://maps.app.goo.gl/xAvwaZcE38ouhBS68,not available,29.956688,31.288812,,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Restaurant
Ebn El Omda,"X74Q+XP6, Mansheyat Al Mesri, Tura, Cairo Governorate 4063124",not available,Not available,4.3,6.0,Cairo,https://maps.app.goo.gl/WPkZCDNofw57iS4J8,not available,29.957437,31.289313,,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Restaurant
El Zaeim,"W7QJ+8RV, Al Hagarah, Tura, Cairo Governorate 4062211",not available,Not available,3.4,8.0,Cairo,https://maps.app.goo.gl/b65TW9mZwzdweSCS6,not available,29.938313,31.282063,,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Restaurant
El Hag Abd El Azeiz El Sayed,"W7VG+335, Torah Al Hait (Al Balad Previous) Kotseika, Tura, Cairo Governorate 4061246",not available,Not available,3.4,8.0,Cairo,https://maps.app.goo.gl/4chEgtnt7QnZtZEy5,not available,29.942687,31.275188,,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Restaurant
Burger Factroy,"70saqr qurish sheraton Cairo, 00200",not available,Not available,2.7,3.0,Cairo,https://maps.app.goo.gl/jKNDe6VZNdu6kFFq5,X858+47 Maadi,29.957813,31.315688,https://lh5.googleusercontent.com/p/AF1QipN35PxhSxYelHiGw9CaQ1vRW_f66zGHFxFdtuJ8,https://lh5.googleusercontent.com/p/AF1QipN-vCcKtrJ5OvE4FBh-9FkpmrZPiPqDz7KsXbkn,https://lh5.googleusercontent.com/p/AF1QipNau5F-iWsrNEUOhVOtj918MgXfcTT7mmHxmIvV,https://lh5.googleusercontent.com/p/AF1QipMq7x2V_ZIzeCx4ZvZzKN3hJcWqpcoiGh74RdUp,https://lh5.googleusercontent.com/p/AF1QipOf0R4IOF9rvepDTi8VHuPkzvXsTSYAsoqUuQZ3,,,,,,,,,,,,,,,,restaurant,Tura,Sandwich shop
CJ Restaurant,"G678+2MR, Tura, Meghalaya 794001, India",not available,Not available,2.6,11.0,Cairo,https://maps.app.goo.gl/9B6uHQJt3HHyeo828,not available,25.512563,90.216688,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lnZUVV5y-ECdQoqtcRjsGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.610523&pitch=0&thumbfov=100,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Fast food restaurant
BAR BQ HOUSE,"G5HW+QGQ, Agillanggre, Tura, Meghalaya 794101, India",not available,Not available,2.5,2.0,Cairo,https://maps.app.goo.gl/d2gSbrhVWqHqyCvU8,not available,25.529438,90.196313,,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Fast food restaurant
Village Pizzeria,"G679+P63, Tura, Meghalaya 794001, India",not available,Not available,5.0,25.0,Cairo,https://maps.app.goo.gl/qNaLcqYf8W1c65za8,not available,25.514313,90.218063,https://lh5.googleusercontent.com/p/AF1QipMx4XXSno_ryKimd-Ll_DBL_bcACnjsYfegLUvB,https://lh5.googleusercontent.com/p/AF1QipPp5QLQKnLcR3ExECHIDJM_iEo_GUOD4HAL1pqz,https://lh5.googleusercontent.com/p/AF1QipNBNRR1EfrAw4nk6C9KY_mh-B681eB-k2HpX4s0,//:0,https://lh5.googleusercontent.com/p/AF1QipMXiES6fwg4TqCDENhEuLUYC1cc9nsN381_iNkH,https://lh5.googleusercontent.com/p/AF1QipPTtb2RjTJcXSIpeL8d39t-9Q-8zck8nnjpdVX6,//:0,https://lh5.googleusercontent.com/p/AF1QipM26v7p4AsOketeCZBb9JdtijodjVjaNofbXGdV,https://lh5.googleusercontent.com/p/AF1QipMdzZS5GRu04jvKcDowZyWgHZL7idZIOF1KVA2S,//:0,https://lh5.googleusercontent.com/p/AF1QipNCqiWlhdI0OsBRwU8ILKg-UL49mcRP_kYSSPOw,https://lh5.googleusercontent.com/p/AF1QipMfhdVVSU9PblvLmUoEMolc_HdjK9yrz7Yvsyr7,//:0,https://lh5.googleusercontent.com/p/AF1QipMcv3GcpP22vMnJ-L1BRr6k5YV4rdQsHDq6X9Ef,https://lh5.googleusercontent.com/p/AF1QipM7OtP56Hzq3VtHGS-AGpKJ4rF2MpTiQCllkr_u,//:0,https://lh5.googleusercontent.com/p/AF1QipNgWH5UE7fmZBjL6etvDHCA2SFhrVbluOFG_hgQ,https://lh5.googleusercontent.com/p/AF1QipMhe94OvV0ogxd27LSNXwdfQn59qDv8fAHFIQOf,https://lh5.googleusercontent.com/p/AF1QipPSWDSynKq0f1R25EeIRQGmVUisL9InVQBlaFja,https://lh5.googleusercontent.com/p/AF1QipNXAX0GUQJq8HAojHhXHk1lxGjwq9Y2OA8cgLws,restaurant,Tura,Restaurant
The Lantern,"G69C+GM4, Tura, Meghalaya 794001, India",not available,Not available,5.0,2.0,Cairo,https://maps.app.goo.gl/RGzZd7ATQhXLijRV7,not available,25.518813,90.221688,,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Restaurant
Araimile,"G57W+6W8, Araimile, Tura, Meghalaya 794101, India",not available,Not available,2.0,1.0,Cairo,https://maps.app.goo.gl/A9dY1FkQpwuCYx35A,not available,25.513063,90.197312,https://lh5.googleusercontent.com/p/AF1QipPHhKGUfWyWUYnaDvdUCUYGR-f6FXxjUAfdQJmB,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Restaurant
Maljon Hotel,"G68C+J2C, Tura-Hawakhana-SingimariI Rd, Tura, Meghalaya 794001, India",not available,Not available,4.5,2.0,Cairo,https://maps.app.goo.gl/1vXPn9uiYDFWYFvf7,not available,25.516562,90.220062,https://lh5.googleusercontent.com/p/AF1QipO5CwlxYdEd5S21Mh_CyIyexZVCbvOjVNjHItVW,https://lh5.googleusercontent.com/p/AF1QipOnahGuJhXrlF1Y6qmy6MLu4Af0qDJJ2g7reK5v,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ARKYjPs79xcyLyDn-yfk6A&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=185.48949&pitch=0&thumbfov=100,,,,,,,,,,,,,,,,,,restaurant,Tura,Restaurant
Chengkompara,"G673+J7G, Tura, Meghalaya 794101, India",not available,Not available,5.0,1.0,Cairo,https://maps.app.goo.gl/uHNVoYvxLXghbaSS6,not available,25.514063,90.203187,https://lh5.googleusercontent.com/p/AF1QipP3b_g1E61Gsgyx-edpv_UuR2pgk6G2WAyNrGAC,https://lh5.googleusercontent.com/p/AF1QipNyh8j7QTEcZ59uAKvJJCQOfGGAZlrMz99R0n-p,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5OON87jV5z11IuoS4Z-xjg&cb_client=maps_sv.tactile.gps&w=203&h=100&yaw=193.25581&pitch=0&thumbfov=100,,,,,,,,,,,,,,,,,,restaurant,Tura,Indian restaurant
Chat Dokan,"G59W+MF7, Penny Valley, Tura, Meghalaya 794101, India",not available,Not available,4.5,2.0,Cairo,https://maps.app.goo.gl/8pr9rHsXVaUAVYtj6,not available,25.519188,90.196188,,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Restaurant
Melody Shack,"G56R+P8W, Matchakol-Najing Bazaar Rd, Matchakol, Tura, Meghalaya 794101, India",not available,Not available,5.0,3.0,Cairo,https://maps.app.goo.gl/PKbpYt3yq4WY52959,not available,25.510188,90.189062,https://lh5.googleusercontent.com/p/AF1QipPXUaO4en5Gpy8G3mc5452ofVFyYKdsTvZfz853,https://lh5.googleusercontent.com/p/AF1QipNRSHCTd3-avoT9SBM2-hnjgDAJT-RQY0gUfPoy,https://lh5.googleusercontent.com/p/AF1QipNeOO49uWsSYIQ94whJLIYEAX7PK-yLr7uZBGij,https://lh5.googleusercontent.com/p/AF1QipMh2pq-H_ZqXP4H3reZQFTEZGVxE3wt02vnaXQe,//:0,https://lh5.googleusercontent.com/p/AF1QipMndFkm1bxjMzT9pEAJLhAKeVxepILSY23kS5M4,https://lh5.googleusercontent.com/p/AF1QipOAd1bV0_wx2_8VoXZH_SLCO3SYJ0hMLEJidjTX,//:0,https://lh5.googleusercontent.com/p/AF1QipPPRHrgQfNhxJj_JpA1MVi1q5363M20vEiXihYn,https://lh5.googleusercontent.com/p/AF1QipMsczNLl4ENPiGamS9Xti_aw7F_ld94m3Fwp9fL,https://lh5.googleusercontent.com/p/AF1QipN7RIXy3dam8Ocp0SuRyb5de0CiBMZM_xYkCv6i,https://lh5.googleusercontent.com/p/AF1QipNkVVRRae0-Rxki9VlbRWzFFY-WR6rpQluPrLMF,,,,,,,,,restaurant,Tura,Restaurant
Marak Mi Hotel,"H2HG+3HX, Tura - Ampati Rd, Garobadha, Meghalaya 794105, India",not available,Not available,5.0,1.0,Cairo,https://maps.app.goo.gl/H7nGKg5Nz9Z9r6kFA,not available,25.578063,90.022312,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H5dbuhHGM2VuqpZzI5l2eA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.63692&pitch=0&thumbfov=100,,,,,,,,,,,,,,,,,,,,restaurant,Tura,Restaurant
